"trida";"paragraf";"skupina";"oddil";"pododdil";"esif";"obdobi";"paragraf_nazev";"vykaz_date";"vykaz_year";"spending";"source"
"Běžné výdaje";"1039";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Lesní hospodářství";FALSE;NA;"Ostatní záležitosti lesního hospodářství";"2018-12-31";"2018";"51022162,000000000000000000000000000";"vlastní"
"Běžné výdaje";"1039";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Lesní hospodářství";FALSE;NA;"Ostatní záležitosti lesního hospodářství";"2019-12-31";"2019";"56668075,100000001490116119384765625";"vlastní"
"Běžné výdaje";"1039";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Lesní hospodářství";FALSE;NA;"Ostatní záležitosti lesního hospodářství";"2020-12-31";"2020";"46264131,299999997019767761230468750";"vlastní"
"Běžné výdaje";"1039";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Lesní hospodářství";TRUE;"2007-13";"Ostatní záležitosti lesního hospodářství";"2015-12-31";"2015";"0,000000000000000000000000000";"EU"
"Běžné výdaje";"1039";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Lesní hospodářství";TRUE;"2007-13";"Ostatní záležitosti lesního hospodářství";"2016-12-31";"2016";"0,000000000000000000000000000";"EU"
"Běžné výdaje";"1061";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";FALSE;NA;"Činnost ústředního orgánu státní správy v zemědělství";"2015-12-31";"2015";"700952703,669999957084655761718750000";"vlastní"
"Běžné výdaje";"1061";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";FALSE;NA;"Činnost ústředního orgánu státní správy v zemědělství";"2016-12-31";"2016";"672558291,429999947547912597656250000";"vlastní"
"Běžné výdaje";"1061";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";FALSE;NA;"Činnost ústředního orgánu státní správy v zemědělství";"2017-12-31";"2017";"742977494,350000023841857910156250000";"vlastní"
"Běžné výdaje";"1061";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";FALSE;NA;"Činnost ústředního orgánu státní správy v zemědělství";"2018-12-31";"2018";"784997103,250000000000000000000000000";"vlastní"
"Běžné výdaje";"1061";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";FALSE;NA;"Činnost ústředního orgánu státní správy v zemědělství";"2019-12-31";"2019";"701176788,419999957084655761718750000";"vlastní"
"Běžné výdaje";"1061";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";FALSE;NA;"Činnost ústředního orgánu státní správy v zemědělství";"2020-12-31";"2020";"633747670,620000004768371582031250000";"vlastní"
"Běžné výdaje";"1061";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";TRUE;"2007-13";"Činnost ústředního orgánu státní správy v zemědělství";"2015-12-31";"2015";"0,000000000000000000000000000";"EU"
"Běžné výdaje";"1062";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";FALSE;NA;"Činnost ostatních orgánů státní správy v zemědělství";"2015-12-31";"2015";"3090069034,690000057220458984375000000";"vlastní"
"Běžné výdaje";"1062";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";FALSE;NA;"Činnost ostatních orgánů státní správy v zemědělství";"2016-12-31";"2016";"3215289033,250000000000000000000000000";"vlastní"
"Běžné výdaje";"1062";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";FALSE;NA;"Činnost ostatních orgánů státní správy v zemědělství";"2017-12-31";"2017";"3498397525,019999980926513671875000000";"vlastní"
"Běžné výdaje";"1062";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";FALSE;NA;"Činnost ostatních orgánů státní správy v zemědělství";"2018-12-31";"2018";"3728808688,119999885559082031250000000";"vlastní"
"Běžné výdaje";"1062";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";FALSE;NA;"Činnost ostatních orgánů státní správy v zemědělství";"2019-12-31";"2019";"3799857769,780000209808349609375000000";"vlastní"
"Běžné výdaje";"1062";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";FALSE;NA;"Činnost ostatních orgánů státní správy v zemědělství";"2020-12-31";"2020";"3780165799,619999885559082031250000000";"vlastní"
"Běžné výdaje";"1062";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";TRUE;"2007-13";"Činnost ostatních orgánů státní správy v zemědělství";"2015-12-31";"2015";"12290607,500000000000000000000000000";"EU"
"Běžné výdaje";"1062";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";TRUE;"2007-13";"Činnost ostatních orgánů státní správy v zemědělství";"2016-12-31";"2016";"0,000000000000000000000000000";"EU"
"Běžné výdaje";"1062";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";TRUE;"2014-20";"Činnost ostatních orgánů státní správy v zemědělství";"2017-12-31";"2017";"0,000000000000000000000000000";"EU"
"Běžné výdaje";"1062";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";TRUE;"2014-20";"Činnost ostatních orgánů státní správy v zemědělství";"2018-12-31";"2018";"223850,000000000000000000000000000";"EU"
"Běžné výdaje";"1062";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";TRUE;"2014-20";"Činnost ostatních orgánů státní správy v zemědělství";"2019-12-31";"2019";"773589,200000000069849193096160889";"EU"
"Běžné výdaje";"1062";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";TRUE;"2014-20";"Činnost ostatních orgánů státní správy v zemědělství";"2020-12-31";"2020";"0,000000000000000000000000000";"EU"
"Běžné výdaje";"1069";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";FALSE;NA;"Ostatní správa v zemědělství";"2015-12-31";"2015";"324035172,850000023841857910156250000";"vlastní"
"Běžné výdaje";"1069";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";FALSE;NA;"Ostatní správa v zemědělství";"2016-12-31";"2016";"367615031,069999992847442626953125000";"vlastní"
"Běžné výdaje";"1069";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";FALSE;NA;"Ostatní správa v zemědělství";"2017-12-31";"2017";"464169864,139999985694885253906250000";"vlastní"
"Běžné výdaje";"1069";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";FALSE;NA;"Ostatní správa v zemědělství";"2018-12-31";"2018";"492858097,460000038146972656250000000";"vlastní"
"Běžné výdaje";"1069";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";FALSE;NA;"Ostatní správa v zemědělství";"2019-12-31";"2019";"523548911,639999985694885253906250000";"vlastní"
"Běžné výdaje";"1069";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Správa v zemědělství";FALSE;NA;"Ostatní správa v zemědělství";"2020-12-31";"2020";"436188546,819999992847442626953125000";"vlastní"
"Běžné výdaje";"1081";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Zemědělský a lesnický výzkum a vývoj";FALSE;NA;"Zemědělský výzkum a vývoj-Institucionální podpora výzkumných organizací podle zhodnocení jimi dosažených výsledků            ";"2015-12-31";"2015";"379348400,000000000000000000000000000";"vlastní"
"Běžné výdaje";"1081";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Zemědělský a lesnický výzkum a vývoj";FALSE;NA;"Zemědělský výzkum a vývoj-Institucionální podpora výzkumných organizací podle zhodnocení jimi dosažených výsledků            ";"2016-12-31";"2016";"379480000,000000000000000000000000000";"vlastní"
"Běžné výdaje";"1081";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Zemědělský a lesnický výzkum a vývoj";FALSE;NA;"Zemědělský výzkum a vývoj-Institucionální podpora výzkumných organizací podle zhodnocení jimi dosažených výsledků            ";"2017-12-31";"2017";"429337000,000000000000000000000000000";"vlastní"
"Běžné výdaje";"1081";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Zemědělský a lesnický výzkum a vývoj";FALSE;NA;"Zemědělský výzkum a vývoj-Institucionální podpora výzkumných organizací podle zhodnocení jimi dosažených výsledků            ";"2018-12-31";"2018";"439439000,000000000000000000000000000";"vlastní"
"Běžné výdaje";"1081";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Zemědělský a lesnický výzkum a vývoj";FALSE;NA;"Zemědělský výzkum a vývoj-Institucionální podpora výzkumných organizací podle zhodnocení jimi dosažených výsledků            ";"2019-12-31";"2019";"475601000,000000000000000000000000000";"vlastní"
"Běžné výdaje";"1081";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Zemědělský a lesnický výzkum a vývoj";FALSE;NA;"Zemědělský výzkum a vývoj-Institucionální podpora výzkumných organizací podle zhodnocení jimi dosažených výsledků            ";"2020-12-31";"2020";"497746000,000000000000000000000000000";"vlastní"
"Běžné výdaje";"1081";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Zemědělský a lesnický výzkum a vývoj";FALSE;NA;"Zemědělský výzkum a vývoj-Ostatní institucionální (dopočet do PU)";"2015-12-31";"2015";"1371880,000000000000000000000000000";"vlastní"
"Běžné výdaje";"1081";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Zemědělský a lesnický výzkum a vývoj";FALSE;NA;"Zemědělský výzkum a vývoj-Ostatní institucionální (dopočet do PU)";"2016-12-31";"2016";"2670631,299999999813735485076904297";"vlastní"
"Běžné výdaje";"1081";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Zemědělský a lesnický výzkum a vývoj";FALSE;NA;"Zemědělský výzkum a vývoj-Ostatní institucionální (dopočet do PU)";"2017-12-31";"2017";"3034321,319999999832361936569213867";"vlastní"
"Běžné výdaje";"1081";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Zemědělský a lesnický výzkum a vývoj";FALSE;NA;"Zemědělský výzkum a vývoj-Ostatní institucionální (dopočet do PU)";"2018-12-31";"2018";"3270327,520000000018626451492309570";"vlastní"
"Běžné výdaje";"1081";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Zemědělský a lesnický výzkum a vývoj";FALSE;NA;"Zemědělský výzkum a vývoj-Ostatní institucionální (dopočet do PU)";"2019-12-31";"2019";"4903473,809999999590218067169189453";"vlastní"
"Běžné výdaje";"1081";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Zemědělský a lesnický výzkum a vývoj";FALSE;NA;"Zemědělský výzkum a vývoj-Ostatní institucionální (dopočet do PU)";"2020-12-31";"2020";"1111052,679999999934807419776916504";"vlastní"
"Běžné výdaje";"1081";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Zemědělský a lesnický výzkum a vývoj";FALSE;NA;"Zemědělský výzkum a vývoj-Účelová podpora na programy aplikovaného výzkumu, vývoje a inovací";"2015-12-31";"2015";"423917000,000000000000000000000000000";"vlastní"
"Běžné výdaje";"1081";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Zemědělský a lesnický výzkum a vývoj";FALSE;NA;"Zemědělský výzkum a vývoj-Účelová podpora na programy aplikovaného výzkumu, vývoje a inovací";"2016-12-31";"2016";"463997138,000000000000000000000000000";"vlastní"
"Běžné výdaje";"1081";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Zemědělský a lesnický výzkum a vývoj";FALSE;NA;"Zemědělský výzkum a vývoj-Účelová podpora na programy aplikovaného výzkumu, vývoje a inovací";"2017-12-31";"2017";"425478107,000000000000000000000000000";"vlastní"
"Běžné výdaje";"1081";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Zemědělský a lesnický výzkum a vývoj";FALSE;NA;"Zemědělský výzkum a vývoj-Účelová podpora na programy aplikovaného výzkumu, vývoje a inovací";"2018-12-31";"2018";"425366383,000000000000000000000000000";"vlastní"
"Běžné výdaje";"1081";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Zemědělský a lesnický výzkum a vývoj";FALSE;NA;"Zemědělský výzkum a vývoj-Účelová podpora na programy aplikovaného výzkumu, vývoje a inovací";"2019-12-31";"2019";"488091675,840000033378601074218750000";"vlastní"
"Běžné výdaje";"1081";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Zemědělský a lesnický výzkum a vývoj";FALSE;NA;"Zemědělský výzkum a vývoj-Účelová podpora na programy aplikovaného výzkumu, vývoje a inovací";"2020-12-31";"2020";"490106400,000000000000000000000000000";"vlastní"
"Běžné výdaje";"1091";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Ostatní činnost a nespecifikované výdaje";FALSE;NA;"Mezinárodní spolupráce v zemědělství";"2015-12-31";"2015";"43836056,829999998211860656738281250";"vlastní"
"Běžné výdaje";"1091";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Ostatní činnost a nespecifikované výdaje";FALSE;NA;"Mezinárodní spolupráce v zemědělství";"2016-12-31";"2016";"45593876,030000001192092895507812500";"vlastní"
"Běžné výdaje";"1091";"Zemědělství, lesní hospodářství a rybářství";"Zemědělství, lesní hospodářství a rybářství";"Ostatní činnost a nespecifikované výdaje";FALSE;NA;"Mezinárodní spolupráce v zemědělství";"2017-12-31";"2017";"65872246,869999997317790985107421875";"vlastní"
